timestamp,user,action,cpu,memory
1786001894.6834497,Emma,Purchase,35.91,35.03
1786001894.6834524,Alice,View,20.53,57.49
1786001894.683455,Alice,Login,47.38,70.32
1786001894.6834579,Alice,Login,86.9,66.71
1786001894.6834602,Emma,Search,14.06,57.58
1786001894.6834629,Bob,Logout,89.92,37.26
1786001894.6834657,Bob,Purchase,28.47,20.28
1786001894.6834683,Emma,Purchase,84.12,49.25
1786001894.6834705,Alice,Logout,64.83,73.93
1786001894.683473,David,Search,26.61,60.16
1786001894.6834757,David,View,55.9,47.36
1786001894.683487,David,View,50.09,66.37
1786001894.6834905,David,View,26.5,71.47
1786001894.6834931,Charlie,View,22.69,80.44
1786001894.6834958,Bob,Search,13.1,60.55
1786001894.6834989,Bob,Search,42.18,76.18
1786001894.6835012,Alice,Login,57.94,63.78
1786001894.6835036,Charlie,Purchase,37.32,26.75
1786001894.6835063,Alice,Login,20.28,30.16
1786001894.6835086,Charlie,Login,20.67,24.23
1786001894.6835113,Alice,Search,70.65,60.06
1786001894.683514,Emma,Purchase,71.04,33.03
1786001894.6835167,David,Logout,77.07,70.89
1786001894.6835196,Bob,View,30.65,64.15
1786001894.6835227,Emma,Search,84.01,51.48
1786001894.6835253,Emma,Login,53.85,46.61
1786001894.6835282,David,Search,61.74,74.29
1786001894.6835308,Bob,View,50.41,22.85
1786001894.6835334,Alice,Search,70.66,40.78
1786001894.6835358,Alice,Login,58.04,73.76
1786001894.6835384,David,Login,52.39,31.81
1786001894.6835415,Emma,Logout,54.02,78.86
1786001894.6835442,Emma,View,15.05,90.88
1786001894.6835465,David,Login,13.33,84.22
1786001894.6835492,Charlie,Login,66.52,55.04
1786001894.683552,David,Login,69.26,24.69
1786001894.6835551,Charlie,Login,32.52,26.07
1786001894.683558,Charlie,Logout,11.15,39.96
1786001894.6835606,Bob,Login,21.52,69.91
1786001894.6835632,David,Search,39.55,33.41
1786001894.6835659,Charlie,Purchase,12.88,25.99
1786001894.6835685,Emma,Logout,11.73,86.39
1786001894.683571,Bob,Login,12.49,32.07
1786001894.6835737,Alice,Search,53.06,58.45
1786001894.6835766,Emma,Search,15.29,45.12
1786001894.6835794,David,Purchase,68.55,46.36
1786001894.6835823,Charlie,Purchase,52.44,87.92
1786001894.6835845,David,Search,37.02,43.29
1786001894.683587,Bob,Purchase,76.34,52.67
1786001894.6835897,David,View,66.2,43.53
1786001894.683592,Alice,View,43.97,20.65
1786001894.683595,David,View,86.69,74.83
1786001894.683598,Bob,Logout,57.46,89.08
1786001894.6836007,Charlie,Search,65.43,86.44
1786001894.6836033,David,Search,70.69,68.41
1786001894.6836057,Alice,Purchase,23.89,91.18
1786001894.6836083,Charlie,Login,12.48,91.95
1786001894.683611,Alice,Login,60.16,40.97
1786001894.6836138,David,Purchase,41.9,29.63
1786001894.683616,Emma,Login,83.38,46.27
1786001894.6836188,Charlie,Search,18.5,22.61
1786001894.6836214,Alice,Login,14.52,20.26
1786001894.6836238,Charlie,View,74.65,32.04
1786001894.6836264,Bob,Search,21.93,58.33
1786001894.6836293,Alice,Purchase,15.85,82.4
1786001894.683632,Bob,Logout,47.46,63.78
1786001894.6836352,Charlie,Logout,35.66,89.14
1786001894.6836379,Alice,Purchase,28.9,46.62
1786001894.6836402,David,View,62.92,60.68
1786001894.6836429,Bob,View,43.68,52.55
1786001894.6836452,Alice,Logout,52.23,72.57
1786001894.6836483,Charlie,Purchase,54.14,45.15
1786001894.683651,Emma,Logout,81.19,77.84
1786001894.6836534,David,Login,22.28,67.71
1786001894.683657,David,View,76.26,45.09
1786001894.6836596,Emma,Logout,19.43,35.77
1786001894.6836622,Charlie,View,56.22,40.96
1786001894.6836658,Alice,Login,39.04,61.17
1786001894.6836684,Alice,View,33.64,34.52
1786001894.6836712,Bob,Logout,61.91,60.19
1786001894.683674,David,View,50.97,61.11
1786001894.6836767,Charlie,Search,47.47,77.54
1786001894.6836796,Alice,Logout,19.38,36.55
1786001894.6836817,Emma,Purchase,85.0,54.36
1786001894.6836848,David,Search,61.56,64.32
1786001894.6836872,Bob,View,11.14,49.3
1786001894.6836898,David,Search,17.68,90.08
1786001894.6836932,Bob,Logout,45.41,29.67
1786001894.683696,Bob,Search,48.21,43.3
1786001894.6836987,Bob,Logout,63.45,55.84
1786001894.683701,Emma,Logout,79.01,94.26
1786001894.683704,David,View,22.74,53.04
1786001894.6837065,Alice,Purchase,84.09,46.2
1786001894.6837091,Emma,Logout,28.61,92.49
1786001894.6837118,David,Login,76.85,79.83
1786001894.6837146,Emma,Login,53.14,47.37
1786001894.6837175,Charlie,Login,20.29,93.25
1786001894.6837199,Alice,Purchase,75.68,64.69
1786001894.683723,Charlie,View,32.32,55.41
1786001894.6837254,David,Logout,89.09,94.71
1786001894.683728,Bob,Login,65.76,74.93
1786001894.6837306,Emma,Search,44.57,63.19
1786001894.683733,Emma,Logout,56.05,69.43
1786001894.683736,Bob,Login,57.27,79.0
1786001894.683739,David,Search,70.57,82.63
1786001894.6837418,Bob,View,55.41,38.09
1786001894.6837454,David,View,43.26,38.45
1786001894.683748,David,Logout,51.33,60.95
1786001894.6837509,Emma,View,69.14,71.28
1786001894.6837535,Charlie,Purchase,73.71,21.29
1786001894.6837564,Bob,Search,45.79,61.48
1786001894.6837587,Alice,Logout,67.65,49.76
1786001894.6837614,Alice,Logout,68.77,72.32
1786001894.6837642,Alice,Search,11.25,83.34
1786001894.6837668,Charlie,Search,45.13,55.93
1786001894.6837692,Emma,Logout,53.46,89.5
1786001894.6837718,Emma,Purchase,40.94,88.21
1786001894.6837745,Bob,Purchase,51.31,90.76
1786001894.683777,Bob,View,26.32,36.14
1786001894.6837795,Bob,Purchase,42.29,21.79
1786001894.683782,Alice,Login,81.79,45.96
1786001894.683785,Bob,Search,39.58,80.09
1786001894.6837876,Charlie,View,19.65,93.44
1786001894.68379,Alice,View,58.11,84.38
1786001894.6837926,Charlie,Purchase,37.85,38.47
1786001894.6837955,Charlie,Login,14.25,28.02
1786001894.6837978,David,Login,25.16,60.84
1786001894.6838005,David,Login,27.74,83.23
1786001894.683803,Bob,View,48.97,85.86
1786001894.6838055,Charlie,Login,34.91,56.52
1786001894.6838083,Charlie,Search,30.59,47.67
1786001894.6838107,Alice,Login,78.78,55.82
1786001894.6838133,Alice,View,60.02,56.81
1786001894.6838157,Bob,Purchase,12.99,93.73
1786001894.6838183,Emma,Login,32.17,90.29
1786001894.6838207,David,View,56.81,92.86
1786001894.6838233,Charlie,View,39.92,79.08
1786001894.6838262,Charlie,Login,42.89,77.9
1786001894.6838298,Emma,Search,15.09,23.74
1786001894.6838324,Alice,Logout,42.01,65.96
1786001894.6838348,David,Purchase,11.94,41.31
1786001894.6838374,David,Login,11.01,84.01
1786001894.68384,Emma,Logout,33.88,81.69
1786001894.6838427,David,Purchase,48.5,21.44
1786001894.683845,Emma,Purchase,12.23,83.12
1786001894.6838474,Bob,Logout,73.77,27.78
1786001894.68385,Bob,View,79.46,30.55
1786001894.6838524,Bob,Search,32.89,44.35
1786001894.6838553,Emma,Search,17.48,28.08
1786001894.6838582,Emma,Login,21.31,39.06
1786001894.6838608,David,View,42.02,44.77
1786001894.6838634,Charlie,View,52.43,67.15
1786001894.6838658,Charlie,Logout,39.78,51.44
1786001894.6839073,Bob,Purchase,59.8,66.8
1786001894.683911,Charlie,Logout,42.54,22.94
1786001894.6839137,Bob,Purchase,31.74,71.12
1786001894.6839163,David,Search,42.3,52.63
1786001894.683919,David,Login,36.97,94.28
1786001894.6839213,David,Search,81.1,36.99
1786001894.683924,Emma,View,46.09,94.48
1786001894.6839266,Alice,View,26.9,49.86
1786001894.6839292,Emma,Purchase,18.8,49.96
1786001894.6839318,Emma,View,18.5,41.4
1786001894.6839347,Emma,Purchase,21.66,63.7
1786001894.6839385,David,Logout,63.48,76.42
1786001894.6839411,Charlie,View,62.61,92.75
1786001894.6839437,Bob,Search,75.9,40.68
1786001894.6839466,Emma,Login,16.74,20.27
1786001894.683949,Charlie,Search,67.08,23.14
1786001894.6839523,David,Login,62.62,39.66
1786001894.6839547,David,Purchase,18.47,91.67
1786001894.6839576,David,Purchase,69.61,52.7
1786001894.6839604,Emma,Logout,36.43,30.84
1786001894.683963,Emma,Search,26.13,65.36
1786001894.6839657,David,Logout,60.15,87.04
1786001894.683969,David,View,25.37,49.96
1786001894.6839716,Emma,View,60.93,33.34
1786001894.683974,Charlie,Logout,66.17,82.45
1786001894.6839767,David,View,46.64,44.04
1786001894.6839795,Charlie,Login,60.99,86.35
1786001894.6839821,David,Purchase,54.68,56.95
1786001894.683985,Alice,Login,13.28,88.53
1786001894.6839871,Bob,Logout,37.1,71.24
1786001894.68399,Emma,Purchase,42.89,42.35
1786001894.6839926,David,Purchase,33.21,66.66
1786001894.6839952,David,View,83.94,68.91
1786001894.6839974,Bob,Purchase,44.35,20.48
1786001894.6840003,Charlie,Purchase,73.93,73.24
1786001894.684003,Emma,Purchase,23.86,53.72
1786001894.684006,Alice,Logout,16.01,67.39
1786001894.6840084,David,Search,86.26,83.83
1786001894.684011,Charlie,View,51.91,93.76
1786001894.6840138,David,View,63.33,91.5
1786001894.6840165,Alice,View,36.13,37.75
1786001894.6840198,David,Logout,59.26,57.55
1786001894.6840222,Bob,Logout,84.57,30.6
1786001894.6840246,Alice,View,84.35,82.01
1786001894.6840274,Charlie,Purchase,56.9,35.62
1786001894.6840296,Charlie,Login,76.82,24.31
1786001894.6840322,Bob,View,42.07,86.85
1786001894.6840348,Bob,View,26.52,75.19
1786001894.684038,Charlie,Purchase,36.78,63.1
1786001894.684041,Emma,Logout,46.41,24.5
1786001894.6840434,Charlie,Search,22.45,53.92
1786001894.684046,Bob,Purchase,57.21,91.77
1786001894.6840487,Charlie,Purchase,14.02,43.1
1786001894.6840537,Emma,Login,45.98,56.71
1786001894.6840565,Charlie,Logout,43.67,65.06
1786001894.6840591,Bob,Search,41.15,83.83
1786001894.6840618,David,Search,49.76,76.61
1786001894.6840641,Alice,Logout,10.72,85.2
1786001894.684067,David,Search,77.97,31.99
1786001894.6840696,David,Logout,61.64,83.73
1786001894.684072,Bob,Purchase,42.05,81.02
1786001894.6840744,Charlie,View,43.1,37.06
1786001894.684077,Bob,Logout,17.28,39.79
1786001894.68408,Bob,View,63.4,38.93
1786001894.6840823,Charlie,Logout,56.38,73.55
1786001894.684085,David,Logout,24.24,36.01
1786001894.6840875,Emma,Purchase,76.3,59.97
1786001894.6840904,Alice,Purchase,83.6,27.48
1786001894.684093,Bob,Purchase,79.58,42.66
1786001894.6840954,David,Search,41.93,31.5
1786001894.684098,Bob,Logout,70.56,71.81
1786001894.6841006,Charlie,Purchase,85.19,36.67
1786001894.6841035,Charlie,Logout,51.36,63.03
1786001894.6841059,Bob,Purchase,43.74,79.65
1786001894.6841085,Bob,Search,64.92,73.89
1786001894.684111,Charlie,Purchase,51.36,47.89
1786001894.684114,Charlie,Login,20.06,24.04
1786001894.6841164,Bob,Purchase,11.97,52.46
1786001894.6841187,Charlie,Search,63.5,61.61
1786001894.684122,Charlie,Purchase,55.19,36.39
1786001894.6841254,David,View,42.41,29.79
1786001894.684128,Emma,Search,31.59,24.55
1786001894.684131,Bob,Logout,30.86,75.69
1786001894.6841335,Alice,Logout,67.69,43.85
1786001894.6841362,Charlie,View,58.9,74.34
1786001894.684139,Alice,Logout,76.38,52.41
1786001894.6841419,Bob,Login,88.44,84.8
1786001894.6841445,Emma,Logout,45.6,54.39
1786001894.684147,Emma,Login,52.97,40.39
1786001894.6841502,Emma,Search,41.58,64.45
1786001894.684153,Alice,Login,42.29,69.07
1786001894.684156,Charlie,View,72.62,40.84
1786001894.6841588,Alice,View,39.43,33.65
1786001894.6841612,Alice,Search,34.75,33.57
1786001894.6841638,Bob,Login,59.36,61.44
1786001894.6841688,David,Login,30.99,66.13
1786001894.6841726,David,Purchase,46.4,24.68
1786001894.6841757,Bob,Login,59.1,92.33
1786001894.684178,Alice,Purchase,25.08,20.4
1786001894.6841807,Alice,Purchase,87.4,61.25
1786001894.6841836,David,Logout,52.35,57.13
1786001894.6841862,Bob,Login,61.25,67.46
1786001894.6841884,Charlie,View,38.72,23.28
1786001894.6841915,Bob,Search,45.47,90.11
1786001894.684194,Alice,Login,11.84,23.2
1786001894.684197,David,Login,35.69,33.53
1786001894.6841993,Emma,Purchase,23.24,23.26
1786001894.6842017,Alice,Login,26.19,29.68
1786001894.6842046,David,Login,10.36,78.14
1786001894.6842074,Charlie,Logout,23.18,63.8
1786001894.68421,Emma,View,50.55,53.53
1786001894.684213,Emma,Purchase,28.45,62.22
1786001894.6842177,David,Login,66.42,72.54
1786001894.6842225,David,Search,25.2,82.62
1786001894.6842253,David,View,60.86,36.2
1786001894.6842282,Bob,View,84.97,30.1
1786001894.6842306,Emma,View,74.83,27.9
1786001894.6842334,Alice,Login,56.03,40.63
1786001894.684236,Charlie,Logout,47.47,84.13
1786001894.6842387,David,Purchase,41.52,72.55
1786001894.684241,Charlie,Search,44.65,32.16
1786001894.6842442,Charlie,Login,16.35,65.35
1786001894.6842468,Alice,Purchase,54.12,39.49
1786001894.6842494,Emma,View,44.76,44.5
1786001894.6842523,Bob,Search,79.88,89.18
1786001894.6842544,Alice,Purchase,84.86,74.72
1786001894.6842573,Emma,Login,83.64,43.55
1786001894.68426,Charlie,Login,11.82,92.05
1786001894.6842625,David,Purchase,44.31,58.02
1786001894.684265,Emma,Search,64.67,77.77
1786001894.6842675,Alice,Login,70.8,31.48
1786001894.6842701,Alice,Search,10.72,91.65
1786001894.684273,Alice,Purchase,30.45,93.02
1786001894.6842756,Emma,Logout,81.21,72.88
1786001894.684278,Emma,Logout,18.33,34.65
1786001894.6842806,Charlie,Search,64.34,21.18
1786001894.684283,Bob,Logout,67.34,38.62
1786001894.6842856,Alice,Search,69.75,30.08
1786001894.6842904,David,Purchase,33.05,76.6
1786001894.6842933,Alice,Login,67.67,88.63
1786001894.684296,Alice,Logout,65.42,45.49
1786001894.684299,Emma,Logout,36.07,87.15
1786001894.6843016,David,View,76.74,69.12
1786001894.6843061,David,Login,45.85,33.43
1786001894.6843092,Alice,Search,80.84,40.11
1786001894.6843119,Alice,Purchase,88.61,92.88
1786001894.6843143,Charlie,Search,66.66,39.25
1786001894.684317,Emma,Search,19.42,67.94
1786001894.6843195,Alice,Purchase,59.15,21.69
1786001894.684322,David,Logout,74.37,48.18
1786001894.6843245,Emma,Purchase,41.8,28.96
1786001894.6843271,Charlie,Login,72.13,20.81
1786001894.6843297,Bob,Logout,89.69,58.92
1786001894.6843324,Bob,Logout,45.34,49.19
1786001894.6843348,David,Purchase,68.64,49.44
1786001894.6843374,Bob,Purchase,18.56,65.11
1786001894.6843402,David,Purchase,47.86,78.17
1786001894.6843429,David,Logout,32.45,89.74
1786001894.6843452,David,Logout,89.72,47.83
1786001894.6843479,Emma,Login,14.47,91.26
1786001894.6843505,Alice,View,88.29,23.48
1786001894.6843534,Emma,View,83.06,38.19
1786001894.6843562,David,View,81.36,93.99
1786001894.6843586,Charlie,View,83.31,57.26
1786001894.684362,Alice,Purchase,51.06,23.21
1786001894.684366,Emma,Logout,19.67,52.98
1786001894.6843712,Alice,Login,32.27,77.37
1786001894.684376,Charlie,Logout,74.52,87.71
1786001894.68438,Alice,View,45.98,82.48
1786001894.6843846,Charlie,Search,56.03,56.17
1786001894.6843886,David,Purchase,64.72,93.99
1786001894.6843927,David,Purchase,12.05,55.6
1786001894.6843972,David,Login,16.9,83.96
1786001894.6844018,Alice,Search,19.88,63.49
1786001894.6844196,Charlie,Purchase,42.61,39.44
1786001894.684477,Charlie,View,76.81,76.74
1786001894.6844869,David,Purchase,86.71,94.95
1786001894.6844916,Alice,Purchase,22.61,60.92
1786001894.684497,Bob,Login,88.46,40.51
1786001894.6845016,Bob,Search,47.66,79.47
1786001894.6845074,Charlie,Search,42.51,75.51
1786001894.6845145,Bob,Logout,67.96,85.02
1786001894.6845205,Emma,Purchase,71.12,20.48
1786001894.6845236,David,Logout,81.27,44.09
1786001894.6845272,David,Login,68.3,36.95
1786001894.6845293,Emma,View,14.28,91.56
1786001894.684532,David,Purchase,89.27,69.18
1786001894.6845348,David,View,19.45,50.18
1786001894.6845372,David,Purchase,38.99,82.04
1786001894.6845396,Alice,Logout,15.66,25.08
1786001894.6845422,Emma,View,24.99,29.12
1786001894.684545,Alice,Purchase,45.56,89.37
1786001894.6845481,David,View,14.57,84.11
1786001894.684551,David,Login,10.12,81.08
1786001894.6845536,Alice,Logout,17.86,86.99
1786001894.6845562,Alice,Purchase,78.41,25.7
1786001894.684559,Alice,Logout,51.51,78.05
1786001894.6845617,Charlie,Login,31.3,80.79
1786001894.684564,Bob,Purchase,42.07,25.65
1786001894.684567,Alice,Purchase,41.19,25.45
1786001894.6845696,Bob,View,32.64,31.12
1786001894.6845722,Charlie,Purchase,44.63,65.26
1786001894.6845746,Alice,Purchase,48.37,22.22
1786001894.6845772,Bob,Search,20.76,64.55
1786001894.6845803,Charlie,Login,46.39,24.68
1786001894.6845832,Bob,View,19.19,39.5
1786001894.684586,Alice,Purchase,89.49,63.93
1786001894.6845906,Emma,Search,39.46,75.28
1786001894.684594,Charlie,View,75.47,54.4
1786001894.6845965,Emma,View,52.11,27.09
1786001894.6845994,Alice,Search,31.43,74.55
1786001894.6846027,Emma,Purchase,46.77,67.26
1786001894.6846051,Emma,Logout,59.12,90.01
1786001894.684608,Charlie,Search,62.43,48.17
1786001894.6846106,Emma,Logout,81.18,52.41
1786001894.6846132,Emma,View,56.28,30.56
1786001894.6846156,Charlie,Purchase,11.32,58.94
1786001894.6846185,Charlie,Logout,30.84,58.67
1786001894.6846213,Bob,View,37.84,35.46
1786001894.684624,Charlie,Purchase,46.17,85.33
1786001894.6846263,Emma,Search,40.16,78.72
1786001894.684629,Alice,Search,26.11,71.82
1786001894.6846318,David,Search,17.87,21.3
1786001894.6846366,David,Purchase,19.46,29.96
1786001894.6846397,Bob,Purchase,31.23,34.64
1786001894.6846423,Charlie,Login,75.49,59.17
1786001894.684645,Bob,Logout,21.62,75.58
1786001894.6846478,David,Purchase,77.15,58.68
1786001894.68465,Charlie,Search,83.6,34.99
1786001894.6846528,Charlie,Purchase,63.31,42.16
1786001894.6846554,Bob,Purchase,72.76,59.59
1786001894.6846578,Alice,Purchase,39.26,62.71
1786001894.6846604,Alice,Logout,66.07,39.36
1786001894.684663,Emma,Login,14.02,35.38
1786001894.6846657,Charlie,View,31.81,79.28
1786001894.684668,Bob,Logout,37.27,68.53
1786001894.6846707,Bob,Logout,55.82,85.45
1786001894.6846733,David,Search,56.29,72.22
1786001894.684676,Bob,Logout,33.63,69.12
1786001894.6846807,Charlie,Purchase,38.4,63.16
1786001894.6846852,Emma,Logout,57.59,78.02
1786001894.6846883,Alice,Logout,42.61,78.68
1786001894.6846914,Alice,Search,73.46,81.55
1786001894.6846945,Bob,View,32.79,23.13
1786001894.6846972,Charlie,Logout,50.7,87.73
1786001894.6846995,Emma,Login,83.29,57.47
1786001894.6847024,Charlie,Purchase,50.68,74.09
1786001894.684705,Emma,Purchase,10.95,59.63
1786001894.6847079,Charlie,View,80.87,36.8
1786001894.6847107,Emma,Purchase,64.43,29.33
1786001894.6847131,Alice,View,67.76,28.15
1786001894.684716,David,Purchase,49.62,89.05
1786001894.6847186,Emma,View,48.51,29.25
1786001894.6847212,David,View,50.61,54.24
1786001894.6847236,David,Login,38.06,83.89
1786001894.6847262,Emma,Logout,20.39,39.27
1786001894.6847289,Bob,Logout,73.37,48.32
1786001894.6847315,Charlie,Logout,33.21,51.12
1786001894.6847336,David,Search,83.89,52.74
1786001894.6847365,Alice,Search,54.22,84.46
1786001894.6847389,Charlie,Purchase,39.74,92.88
1786001894.6847413,David,Login,62.13,22.74
1786001894.6847441,David,View,44.14,73.55
1786001894.6847465,Emma,Search,67.52,68.9
1786001894.6847494,Bob,Purchase,24.56,42.26
1786001894.6847541,David,Login,87.98,62.72
1786001894.684757,David,Logout,67.63,41.33
1786001894.6847596,David,Search,83.71,32.24
1786001894.6847625,Charlie,Login,11.66,82.63
1786001894.684765,Alice,Login,44.72,27.76
1786001894.6847696,Alice,Logout,52.52,24.89
1786001894.6847723,David,View,88.94,88.69
1786001894.6847749,Bob,Search,47.83,43.19
1786001894.6847785,David,Login,86.91,65.73
1786001894.6847813,Charlie,Search,39.9,39.11
1786001894.684784,Alice,View,10.66,53.49
1786001894.6847863,Alice,Logout,41.07,94.37
1786001894.684789,Charlie,Login,11.33,21.26
1786001894.6847918,Bob,Logout,52.97,81.58
1786001894.6847944,Emma,View,81.97,27.88
1786001894.6847968,Charlie,View,71.7,69.66
1786001894.6847994,David,View,15.52,61.42
1786001894.684802,Bob,Login,47.83,88.6
1786001894.684805,Charlie,Logout,76.47,84.37
1786001894.6848075,Alice,Logout,31.34,84.87
1786001894.68481,Alice,Login,30.59,34.86
1786001894.6848125,Bob,Purchase,81.31,80.14
1786001894.684815,Bob,Purchase,22.09,66.5
1786001894.6848176,Bob,View,77.33,94.78
1786001894.6848204,Bob,Search,52.26,41.01
1786001894.6848228,Alice,Search,85.61,66.05
1786001894.6848257,Alice,Search,60.19,57.5
1786001894.6848288,David,Logout,28.65,79.62
1786001894.6848311,Bob,View,65.7,54.65
1786001894.6848338,Charlie,View,52.1,88.67
1786001894.6848366,Charlie,Logout,55.4,51.2
1786001894.6848392,Charlie,Search,31.75,20.44
1786001894.6848416,Bob,Purchase,38.42,46.27
1786001894.6848443,Alice,Login,41.39,58.48
1786001894.684847,Bob,Search,13.32,87.38
1786001894.68485,Alice,Purchase,13.81,68.21
1786001894.6848524,Emma,Search,50.52,86.73
1786001894.6848571,Alice,Logout,29.57,31.74
1786001894.6848602,Charlie,Login,67.29,53.86
